top_comp;bottom_comp;num_pieces;cycles;paths;points;index;fm_dimension;fm_volume;fm_nvolume;fm_ehrhart;fm_fvector;sfm_dimension;sfm_volume;sfm_nvolume;sfm_ehrhart;sfm_fvector
1|1|3|1|2;1|2|1|1|2|1;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|1|1|3;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|1|2|1|1;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|1|2|2;4;1;1;2;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|1|3|1;4;0;1;3;1;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|1|4;3;0;1;2;1;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|2|1|1|1;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|2|1|2;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|2|2|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|2|3;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|3|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|3|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|4|1;3;0;2;1;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|2|5;3;0;1;2;1;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|1|1|1|1;5;0;3;2;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|1|1|2;5;1;2;2;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|1|2|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|1|3;4;0;3;1;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|2|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|2|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|3|1;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|3|4;3;0;2;1;2;5;1/6;20;1/6*t^5 + 5/4*t^4 + 11/3*t^3 + 21/4*t^2 + 11/3*t + 1;(1, 15, 39, 44, 26, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|4|1|1|1;4;0;2;2;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|4|1|2;4;1;1;2;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|4|2|1;3;0;2;1;2;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|4|3;3;0;2;1;2;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|5|1|1;5;1;2;2;4;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|5|2;5;2;1;2;5;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|6|1;3;0;2;1;2;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;1|7;3;0;2;1;2;5;1/30;4;1/30*t^5 + 3/8*t^4 + 19/12*t^3 + 25/8*t^2 + 173/60*t + 1;(1, 9, 24, 30, 20, 7, 1);0;1;1;1;(1, 1)
1|1|3|1|2;2|1|1|1|1|1|1;5;0;3;2;3;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|1|1|2;5;1;2;2;4;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|1|2|1;4;0;3;1;3;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|1|3;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|2|1|1;4;0;3;1;3;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|2|2;4;1;2;1;4;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|3|1;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|1|4;3;0;2;1;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|2|1|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|2|1|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|2|2|1;3;0;3;0;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|2|3;3;0;3;0;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|3|1|1;4;0;4;0;4;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|3|2;4;1;3;0;5;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|4|1;3;0;3;0;3;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|1|5;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|1|1|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|1|1|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|1|2|1;3;0;3;0;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|1|3;3;0;3;0;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|2|1|1;3;0;3;0;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|2|2;3;1;2;0;4;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|3|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|2|4;2;0;2;0;2;6;1/6;120;1/6*t^6 + 17/12*t^5 + 59/12*t^4 + 107/12*t^3 + 107/12*t^2 + 14/3*t + 1;(1, 30, 93, 127, 96, 42, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|3|1|1|1;5;1;2;2;4;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|3|1|2;5;2;1;2;5;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|3|2|1;4;1;2;1;4;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|3|3;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|4|1|1;3;0;3;0;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|4|2;3;1;2;0;4;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|5|1;3;0;3;0;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;2|6;2;0;2;0;2;6;1/15;48;1/15*t^6 + 83/120*t^5 + 23/8*t^4 + 49/8*t^3 + 847/120*t^2 + 251/60*t + 1;(1, 22, 73, 109, 89, 41, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;3|1|1|1|1|1;5;0;2;3;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|1|1|1|2;5;1;1;3;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|1|1|2|1;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|1|1|3;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|1|2|1|1;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|1|3|1|2;3|1|2|2;4;1;1;2;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|1|3|1|2;3|1|3|1;4;0;1;3;1;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|1|3|1|2;3|1|4;3;0;1;2;1;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|1|3|1|2;3|2|1|1|1;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|2|1|2;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|2|2|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|2|3;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|3|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|3|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;3|4|1;3;0;2;1;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|1|3|1|2;3|5;3;0;1;2;1;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|1|3|1|2;4|1|1|1|1;4;0;3;1;3;4;1/3;8;1/3*t^4 + 11/6*t^3 + 11/3*t^2 + 19/6*t + 1;(1, 10, 21, 18, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|1|1|2;4;1;2;1;4;5;1/6;20;1/6*t^5 + 5/4*t^4 + 11/3*t^3 + 21/4*t^2 + 11/3*t + 1;(1, 15, 39, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|1|2|1;3;0;3;0;3;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|1|3;3;0;3;0;3;5;1/6;20;1/6*t^5 + 5/4*t^4 + 11/3*t^3 + 21/4*t^2 + 11/3*t + 1;(1, 15, 39, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|2|1|1;3;0;3;0;3;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|2|2;3;1;2;0;4;6;1/6;120;1/6*t^6 + 17/12*t^5 + 59/12*t^4 + 107/12*t^3 + 107/12*t^2 + 14/3*t + 1;(1, 30, 93, 127, 96, 42, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|3|1;3;0;2;1;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;4|4;2;0;2;0;2;6;1/9;80;1/9*t^6 + t^5 + 133/36*t^4 + 43/6*t^3 + 277/36*t^2 + 13/3*t + 1;(1, 25, 80, 114, 90, 41, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;5|1|1|1;4;0;3;1;3;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;5|1|2;4;1;2;1;4;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;5|2|1;3;0;3;0;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;5|3;3;0;3;0;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;6|1|1;3;0;3;0;3;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;6|2;3;1;2;0;4;6;1/48;15;1/48*t^6 + 13/48*t^5 + 67/48*t^4 + 175/48*t^3 + 61/12*t^2 + 43/12*t + 1;(1, 15, 45, 65, 55, 28, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|1|2;7|1;4;1;2;1;4;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|1|3|1|2;8;2;0;2;0;2;6;1/144;5;1/144*t^6 + 9/80*t^5 + 103/144*t^4 + 109/48*t^3 + 34/9*t^2 + 187/60*t + 1;(1, 11, 35, 55, 50, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|1|3|2|1;1|1|3|2|1;6;2;0;4;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|1|3|3;5;1;1;3;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|1|4|1|1;4;0;1;3;1;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|1|4|2;3;0;1;2;1;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|1|5|1;4;0;1;3;1;4;1/8;3;1/8*t^4 + 11/12*t^3 + 19/8*t^2 + 31/12*t + 1;(1, 7, 15, 14, 6, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|1|6;3;0;1;2;1;5;1/20;6;1/20*t^5 + 1/2*t^4 + 23/12*t^3 + 7/2*t^2 + 91/30*t + 1;(1, 10, 29, 38, 25, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|1|1|1|1;5;0;2;3;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|1|1|2;4;0;2;2;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|1|2|1;5;1;1;3;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|1|3;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|2|1|1;4;0;1;3;1;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|2|2;3;0;1;2;1;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|3|1;4;0;1;3;1;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|1|4;4;1;1;2;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|2|1|1|1;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|2|1|2;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|2|2|1;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|2|3;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|3|1|1;4;0;2;2;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|1|3|2|1;1|2|3|2;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
